Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	long-chain fatty acid metabolic process (GO:0001676)	1/83	2.622340e-01	3.468759e-01	0	0	3.361280e+00	4.499134e+00	HPGD
GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	1/83	2.622340e-01	3.468759e-01	0	0	3.361280e+00	4.499134e+00	KAT2B
GO_Biological_Process_2021	inorganic cation transmembrane transport (GO:0098662)	2/274	2.642620e-01	3.483832e-01	0	0	2.035522e+00	2.708901e+00	SLC30A8;HCN1
GO_Biological_Process_2021	response to insulin (GO:0032868)	1/84	2.649381e-01	3.483832e-01	0	0	3.320616e+00	4.410638e+00	KAT2B
GO_Biological_Process_2021	vascular transport (GO:0010232)	1/84	2.649381e-01	3.483832e-01	0	0	3.320616e+00	4.410638e+00	SLC38A2
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	2/276	2.669711e-01	3.503668e-01	0	0	2.020459e+00	2.668248e+00	USP13;KAT2B
GO_Biological_Process_2021	positive regulation of protein catabolic process (GO:0045732)	1/85	2.676324e-01	3.505459e-01	0	0	3.280919e+00	4.324714e+00	DACT1
GO_Biological_Process_2021	glucose homeostasis (GO:0042593)	1/86	2.703169e-01	3.506247e-01	0	0	3.242157e+00	4.241261e+00	SLC30A8
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	1/86	2.703169e-01	3.506247e-01	0	0	3.242157e+00	4.241261e+00	ROCK2
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	2.703169e-01	3.506247e-01	0	0	3.242157e+00	4.241261e+00	USP13
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	1/86	2.703169e-01	3.506247e-01	0	0	3.242157e+00	4.241261e+00	INHBA
GO_Biological_Process_2021	transport across blood-brain barrier (GO:0150104)	1/86	2.703169e-01	3.506247e-01	0	0	3.242157e+00	4.241261e+00	SLC38A2
GO_Biological_Process_2021	negative regulation of angiogenesis (GO:0016525)	1/87	2.729918e-01	3.520434e-01	0	0	3.204296e+00	4.160181e+00	ROCK2
GO_Biological_Process_2021	ERAD pathway (GO:0036503)	1/87	2.729918e-01	3.520434e-01	0	0	3.204296e+00	4.160181e+00	USP13
GO_Biological_Process_2021	sodium ion transmembrane transport (GO:0035725)	1/87	2.729918e-01	3.520434e-01	0	0	3.204296e+00	4.160181e+00	HCN1
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	1/88	2.756569e-01	3.547954e-01	0	0	3.167305e+00	4.081384e+00	DACT1
GO_Biological_Process_2021	regulation of endothelial cell migration (GO:0010594)	1/89	2.783125e-01	3.561294e-01	0	0	3.131155e+00	4.004781e+00	ROCK2
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	1/89	2.783125e-01	3.561294e-01	0	0	3.131155e+00	4.004781e+00	DDAH1
GO_Biological_Process_2021	transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	2.783125e-01	3.561294e-01	0	0	3.131155e+00	4.004781e+00	HPGD
GO_Biological_Process_2021	positive regulation of binding (GO:0051099)	1/90	2.809584e-01	3.561294e-01	0	0	3.095818e+00	3.930291e+00	DACT1
GO_Biological_Process_2021	cellular amino acid catabolic process (GO:0009063)	1/90	2.809584e-01	3.561294e-01	0	0	3.095818e+00	3.930291e+00	DDAH1
GO_Biological_Process_2021	negative regulation of protein kinase activity (GO:0006469)	1/90	2.809584e-01	3.561294e-01	0	0	3.095818e+00	3.930291e+00	CDKN1A
GO_Biological_Process_2021	sodium ion transport (GO:0006814)	1/90	2.809584e-01	3.561294e-01	0	0	3.095818e+00	3.930291e+00	HCN1
GO_Biological_Process_2021	negative regulation of translation (GO:0017148)	1/90	2.809584e-01	3.561294e-01	0	0	3.095818e+00	3.930291e+00	ROCK2
GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)	1/91	2.835948e-01	3.581121e-01	0	0	3.061265e+00	3.857834e+00	NELFB
GO_Biological_Process_2021	regulation of actin cytoskeleton organization (GO:0032956)	1/91	2.835948e-01	3.581121e-01	0	0	3.061265e+00	3.857834e+00	ROCK2
GO_Biological_Process_2021	retinoid metabolic process (GO:0001523)	1/92	2.862216e-01	3.593910e-01	0	0	3.027473e+00	3.787335e+00	CYP26B1
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	1/92	2.862216e-01	3.593910e-01	0	0	3.027473e+00	3.787335e+00	NR1D2
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	2.862216e-01	3.593910e-01	0	0	3.027473e+00	3.787335e+00	INHBA
GO_Biological_Process_2021	negative regulation of cell death (GO:0060548)	1/94	2.914468e-01	3.638999e-01	0	0	2.962067e+00	3.651926e+00	ZBED6
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	1/94	2.914468e-01	3.638999e-01	0	0	2.962067e+00	3.651926e+00	ROCK2
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	1/94	2.914468e-01	3.638999e-01	0	0	2.962067e+00	3.651926e+00	INHBA
GO_Biological_Process_2021	regulation of cell cycle phase transition (GO:1901987)	1/95	2.940452e-01	3.664593e-01	0	0	2.930408e+00	3.586883e+00	CDKN1A
GO_Biological_Process_2021	regulation of vesicle-mediated transport (GO:0060627)	1/96	2.966342e-01	3.683117e-01	0	0	2.899415e+00	3.523530e+00	SLC30A8
GO_Biological_Process_2021	cellular transition metal ion homeostasis (GO:0046916)	1/96	2.966342e-01	3.683117e-01	0	0	2.899415e+00	3.523530e+00	SLC30A8
GO_Biological_Process_2021	RNA splicing (GO:0008380)	1/98	3.017842e-01	3.740109e-01	0	0	2.839347e+00	3.401660e+00	PPIG
GO_Biological_Process_2021	organic anion transport (GO:0015711)	1/99	3.043453e-01	3.764864e-01	0	0	2.810232e+00	3.343031e+00	SLC22A12
GO_Biological_Process_2021	organic acid transport (GO:0015849)	1/100	3.068970e-01	3.789413e-01	0	0	2.781706e+00	3.285871e+00	SLC38A2
GO_Biological_Process_2021	positive regulation of cell cycle process (GO:0090068)	1/101	3.094396e-01	3.806734e-01	0	0	2.753750e+00	3.230128e+00	PHIP
GO_Biological_Process_2021	positive regulation of protein localization to membrane (GO:1905477)	1/101	3.094396e-01	3.806734e-01	0	0	2.753750e+00	3.230128e+00	EFCAB7
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	1/102	3.119729e-01	3.823815e-01	0	0	2.726348e+00	3.175756e+00	ZBED6
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	1/102	3.119729e-01	3.823815e-01	0	0	2.726348e+00	3.175756e+00	CDKN1A
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	1/103	3.144971e-01	3.847693e-01	0	0	2.699483e+00	3.122709e+00	KAT2B
GO_Biological_Process_2021	steroid metabolic process (GO:0008202)	1/104	3.170121e-01	3.864308e-01	0	0	2.673139e+00	3.070943e+00	CYP26B1
GO_Biological_Process_2021	translational elongation (GO:0006414)	1/104	3.170121e-01	3.864308e-01	0	0	2.673139e+00	3.070943e+00	EEF1A2
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	2/314	3.183132e-01	3.866058e-01	0	0	1.770946e+00	2.027237e+00	RNF20;FBXO15
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	2/314	3.183132e-01	3.866058e-01	0	0	1.770946e+00	2.027237e+00	EEF1A2;INHBA
GO_Biological_Process_2021	regulation of JNK cascade (GO:0046328)	1/105	3.195180e-01	3.873649e-01	0	0	2.647302e+00	3.020417e+00	DACT1
GO_Biological_Process_2021	cellular response to peptide hormone stimulus (GO:0071375)	1/106	3.220149e-01	3.889800e-01	0	0	2.621958e+00	2.971091e+00	KAT2B
GO_Biological_Process_2021	peptidyl-lysine modification (GO:0018205)	1/106	3.220149e-01	3.889800e-01	0	0	2.621958e+00	2.971091e+00	KAT2B
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	2/322	3.290445e-01	3.967541e-01	0	0	1.725968e+00	1.918521e+00	KAT2B;ROCK2
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	2/323	3.303831e-01	3.976502e-01	0	0	1.720504e+00	1.905462e+00	ROCK2;HCN1
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	1/110	3.319123e-01	3.987723e-01	0	0	2.525229e+00	2.785036e+00	CDKN1A
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	1/111	3.343643e-01	3.995624e-01	0	0	2.502146e+00	2.741162e+00	DACT1
GO_Biological_Process_2021	cellular divalent inorganic cation homeostasis (GO:0072503)	1/111	3.343643e-01	3.995624e-01	0	0	2.502146e+00	2.741162e+00	SLC30A8
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	1/111	3.343643e-01	3.995624e-01	0	0	2.502146e+00	2.741162e+00	CDKN1A
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	1/112	3.368074e-01	4.010470e-01	0	0	2.479479e+00	2.698278e+00	ST13
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	1/112	3.368074e-01	4.010470e-01	0	0	2.479479e+00	2.698278e+00	ROCK2
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	1/114	3.416672e-01	4.046696e-01	0	0	2.435349e+00	2.615366e+00	RNF20
GO_Biological_Process_2021	response to lipid (GO:0033993)	1/114	3.416672e-01	4.046696e-01	0	0	2.435349e+00	2.615366e+00	SPP1
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	3.416672e-01	4.046696e-01	0	0	2.435349e+00	2.615366e+00	HPGD
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	1/115	3.440839e-01	4.068107e-01	0	0	2.413865e+00	2.575279e+00	CACNA1E
GO_Biological_Process_2021	ion transport (GO:0006811)	1/116	3.464918e-01	4.074939e-01	0	0	2.392754e+00	2.536070e+00	ATP11B
GO_Biological_Process_2021	sphingolipid metabolic process (GO:0006665)	1/116	3.464918e-01	4.074939e-01	0	0	2.392754e+00	2.536070e+00	SPTLC3
GO_Biological_Process_2021	tumor necrosis factor-mediated signaling pathway (GO:0033209)	1/116	3.464918e-01	4.074939e-01	0	0	2.392754e+00	2.536070e+00	PLVAP
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	1/121	3.584013e-01	4.207594e-01	0	0	2.292477e+00	2.352315e+00	AQP4
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	2/345	3.596348e-01	4.213041e-01	0	0	1.608344e+00	1.644799e+00	SPP1;FBXO15
GO_Biological_Process_2021	epithelium development (GO:0060429)	1/122	3.607574e-01	4.213041e-01	0	0	2.273416e+00	2.317860e+00	DACT1
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	1/122	3.607574e-01	4.213041e-01	0	0	2.273416e+00	2.317860e+00	HCN1
GO_Biological_Process_2021	regulation of anatomical structure morphogenesis (GO:0022603)	1/123	3.631050e-01	4.233056e-01	0	0	2.254668e+00	2.284121e+00	PHIP
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	1/124	3.654440e-01	4.252902e-01	0	0	2.236224e+00	2.251077e+00	HPGD
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	2/350	3.662234e-01	4.254561e-01	0	0	1.584831e+00	1.591981e+00	CDKN1A;SPATA18
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	1/125	3.677746e-01	4.265164e-01	0	0	2.218078e+00	2.218710e+00	CACNA1E
GO_Biological_Process_2021	synapse organization (GO:0050808)	1/126	3.700967e-01	4.284655e-01	0	0	2.200222e+00	2.187001e+00	UNC13C
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	1/128	3.747158e-01	4.330625e-01	0	0	2.165354e+00	2.125485e+00	CFAP61
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	1/130	3.793014e-01	4.360987e-01	0	0	2.131568e+00	2.066393e+00	NR1D2
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	3.793014e-01	4.360987e-01	0	0	2.131568e+00	2.066393e+00	DACT1
GO_Biological_Process_2021	G2/M transition of mitotic cell cycle (GO:0000086)	1/130	3.793014e-01	4.360987e-01	0	0	2.131568e+00	2.066393e+00	CDKN1A
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	1/131	3.815818e-01	4.379667e-01	0	0	2.115064e+00	2.037716e+00	CDKN1A
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	1/133	3.861178e-01	4.416552e-01	0	0	2.082807e+00	1.982026e+00	ROCK2
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	1/133	3.861178e-01	4.416552e-01	0	0	2.082807e+00	1.982026e+00	ROCK2
GO_Biological_Process_2021	organic substance transport (GO:0071702)	1/136	3.928603e-01	4.485994e-01	0	0	2.036214e+00	1.902437e+00	SLC22A12
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	1/139	3.995297e-01	4.546607e-01	0	0	1.991647e+00	1.827270e+00	ROCK2
GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)	1/139	3.995297e-01	4.546607e-01	0	0	1.991647e+00	1.827270e+00	HCN1
GO_Biological_Process_2021	neuron projection morphogenesis (GO:0048812)	1/140	4.017368e-01	4.563948e-01	0	0	1.977218e+00	1.803140e+00	EPB41L3
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	1/141	4.039358e-01	4.573375e-01	0	0	1.962996e+00	1.779455e+00	ARHGAP36
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	1/141	4.039358e-01	4.573375e-01	0	0	1.962996e+00	1.779455e+00	DACT1
GO_Biological_Process_2021	chromatin organization (GO:0006325)	1/142	4.061269e-01	4.590402e-01	0	0	1.948976e+00	1.756202e+00	KAT2B
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	1/143	4.083100e-01	4.599513e-01	0	0	1.935153e+00	1.733371e+00	CDKN2A
GO_Biological_Process_2021	monocarboxylic acid metabolic process (GO:0032787)	1/143	4.083100e-01	4.599513e-01	0	0	1.935153e+00	1.733371e+00	CYP26B1
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	1/144	4.104852e-01	4.616231e-01	0	0	1.921523e+00	1.710953e+00	RNF20
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	1/146	4.148120e-01	4.657049e-01	0	0	1.894828e+00	1.667315e+00	ROCK2
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	1/148	4.191075e-01	4.697380e-01	0	0	1.868859e+00	1.625211e+00	EFCAB7
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	4.297106e-01	4.808152e-01	0	0	1.806926e+00	1.526208e+00	DACT1
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	1/154	4.318082e-01	4.823543e-01	0	0	1.795025e+00	1.507415e+00	CDKN1A
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	2/404	4.355531e-01	4.845841e-01	0	0	1.368159e+00	1.137130e+00	ROCK2;PHIP
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	1/156	4.359806e-01	4.845841e-01	0	0	1.771685e+00	1.470777e+00	NR1D2
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	1/156	4.359806e-01	4.845841e-01	0	0	1.771685e+00	1.470777e+00	ROCK2
GO_Biological_Process_2021	cellular response to starvation (GO:0009267)	1/158	4.401228e-01	4.880229e-01	0	0	1.748938e+00	1.435356e+00	CDKN1A
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	2/408	4.405357e-01	4.880229e-01	0	0	1.354402e+00	1.110290e+00	RNF20;ROCK2
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	1/162	4.483173e-01	4.958211e-01	0	0	1.705141e+00	1.367957e+00	EEF1A2
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	2/417	4.516604e-01	4.986929e-01	0	0	1.324419e+00	1.052681e+00	EEF1A2;SPP1
GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	4.543855e-01	5.008738e-01	0	0	1.673696e+00	1.320227e+00	DACT1
GO_Biological_Process_2021	organelle organization (GO:0006996)	2/420	4.553417e-01	5.011009e-01	0	0	1.314711e+00	1.034293e+00	CFAP61;PHIP
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	1/166	4.563935e-01	5.014324e-01	0	0	1.663468e+00	1.304824e+00	ROCK2
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	1/169	4.623741e-01	5.071689e-01	0	0	1.633515e+00	1.260063e+00	ROCK2
GO_Biological_Process_2021	neuron projection development (GO:0031175)	1/171	4.663250e-01	5.106641e-01	0	0	1.614134e+00	1.231378e+00	EPB41L3
GO_Biological_Process_2021	neuron differentiation (GO:0030182)	1/174	4.721977e-01	5.162489e-01	0	0	1.585902e+00	1.189994e+00	INHBA
GO_Biological_Process_2021	mitochondrion organization (GO:0007005)	1/175	4.741411e-01	5.175266e-01	0	0	1.576708e+00	1.176619e+00	SPATA18
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	1/178	4.799290e-01	5.229895e-01	0	0	1.549749e+00	1.137697e+00	RNF20
GO_Biological_Process_2021	RNA processing (GO:0006396)	1/179	4.818443e-01	5.242215e-01	0	0	1.540964e+00	1.125111e+00	PPIG
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	1/180	4.837527e-01	5.254419e-01	0	0	1.532278e+00	1.112712e+00	DDAH1
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	1/182	4.875486e-01	5.287053e-01	0	0	1.515193e+00	1.088462e+00	INHBA
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	1/191	5.042923e-01	5.459761e-01	0	0	1.442763e+00	9.877145e-01	DACT1
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	1/194	5.097528e-01	5.501047e-01	0	0	1.420121e+00	9.569193e-01	ROCK2
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	1/194	5.097528e-01	5.501047e-01	0	0	1.420121e+00	9.569193e-01	PLVAP
GO_Biological_Process_2021	endomembrane system organization (GO:0010256)	1/199	5.187219e-01	5.584205e-01	0	0	1.383909e+00	9.083800e-01	FER1L6
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	2/474	5.191304e-01	5.584205e-01	0	0	1.161077e+00	7.612020e-01	CDKN1A;PHIP
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	1/200	5.204962e-01	5.589895e-01	0	0	1.376884e+00	8.990678e-01	ROCK2
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	1/201	5.222641e-01	5.599878e-01	0	0	1.369931e+00	8.898821e-01	RNF20
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	1/203	5.257806e-01	5.619543e-01	0	0	1.356229e+00	8.718810e-01	ROCK2
GO_Biological_Process_2021	axon guidance (GO:0007411)	1/203	5.257806e-01	5.619543e-01	0	0	1.356229e+00	8.718810e-01	FEZ2
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	2/482	5.281617e-01	5.635974e-01	0	0	1.141256e+00	7.285239e-01	CDKN1A;AQP4
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	1/206	5.310074e-01	5.657304e-01	0	0	1.336179e+00	8.457735e-01	NR1D2
GO_Biological_Process_2021	negative regulation of multicellular organismal process (GO:0051241)	1/214	5.446696e-01	5.775227e-01	0	0	1.285472e+00	7.810219e-01	ROCK2
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	1/214	5.446696e-01	5.775227e-01	0	0	1.285472e+00	7.810219e-01	ROCK2
GO_Biological_Process_2021	translation (GO:0006412)	1/214	5.446696e-01	5.775227e-01	0	0	1.285472e+00	7.810219e-01	EEF1A2
GO_Biological_Process_2021	extracellular structure organization (GO:0043062)	1/216	5.480233e-01	5.801578e-01	0	0	1.273385e+00	7.658614e-01	SPP1
GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)	1/217	5.496911e-01	5.810026e-01	0	0	1.267425e+00	7.584259e-01	SPP1
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	1/221	5.563015e-01	5.861347e-01	0	0	1.244129e+00	7.296130e-01	ROCK2
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	1/221	5.563015e-01	5.861347e-01	0	0	1.244129e+00	7.296130e-01	NELFB
GO_Biological_Process_2021	cilium organization (GO:0044782)	1/228	5.676402e-01	5.971396e-01	0	0	1.205335e+00	6.825423e-01	CFAP61
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	2/525	5.747524e-01	6.036707e-01	0	0	1.045108e+00	5.787976e-01	RNF20;FBXO15
GO_Biological_Process_2021	axonogenesis (GO:0007409)	1/240	5.864167e-01	6.149551e-01	0	0	1.144119e+00	6.106445e-01	FEZ2
GO_Biological_Process_2021	membrane organization (GO:0061024)	1/242	5.894670e-01	6.171849e-01	0	0	1.134509e+00	5.996295e-01	FER1L6
GO_Biological_Process_2021	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	1/251	6.029208e-01	6.302834e-01	0	0	1.093167e+00	5.531089e-01	IK
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	6.058509e-01	6.313704e-01	0	0	1.084381e+00	5.434062e-01	DACT1
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	1/253	6.058509e-01	6.313704e-01	0	0	1.084381e+00	5.434062e-01	ROCK2
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	1/267	6.257734e-01	6.511162e-01	0	0	1.026577e+00	4.812254e-01	ST13
GO_Biological_Process_2021	central nervous system development (GO:0007417)	1/268	6.271578e-01	6.515418e-01	0	0	1.022680e+00	4.771387e-01	NHLH2
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	1/269	6.285371e-01	6.519609e-01	0	0	1.018812e+00	4.730958e-01	ROCK2
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	1/274	6.353587e-01	6.569963e-01	0	0	9.998982e-01	4.535194e-01	ROCK2
GO_Biological_Process_2021	mRNA splicing, via spliceosome (GO:0000398)	1/274	6.353587e-01	6.569963e-01	0	0	9.998982e-01	4.535194e-01	IK
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	2/621	6.666084e-01	6.882448e-01	0	0	8.786548e-01	3.563407e-01	PLVAP;CDKN1A
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	1/300	6.688881e-01	6.884703e-01	0	0	9.117428e-01	3.666469e-01	SPP1
GO_Biological_Process_2021	mRNA processing (GO:0006397)	1/300	6.688881e-01	6.884703e-01	0	0	9.117428e-01	3.666469e-01	IK
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	2/625	6.700724e-01	6.886283e-01	0	0	8.728325e-01	3.494555e-01	PHIP;ZBED6
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	1/303	6.725555e-01	6.901184e-01	0	0	9.025478e-01	3.580142e-01	PLVAP
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	1/329	7.027068e-01	7.199512e-01	0	0	8.299035e-01	2.928028e-01	EPB41L3
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	1/335	7.092661e-01	7.255586e-01	0	0	8.147455e-01	2.798850e-01	ROCK2
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	1/345	7.198825e-01	7.352929e-01	0	0	7.906573e-01	2.598632e-01	INHBA
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	7.291098e-01	7.429353e-01	0	0	7.701448e-01	2.433126e-01	RNF20
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	3/1025	7.295892e-01	7.429353e-01	0	0	7.927733e-01	2.499405e-01	ROCK2;SPP1;FBXO15
GO_Biological_Process_2021	gene expression (GO:0010467)	1/356	7.311192e-01	7.433602e-01	0	0	7.657277e-01	2.398096e-01	EEF1A2
GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	1/381	7.550302e-01	7.665049e-01	0	0	7.144371e-01	2.007550e-01	PHIP
GO_Biological_Process_2021	phosphorylation (GO:0016310)	1/400	7.717882e-01	7.823286e-01	0	0	6.797549e-01	1.760872e-01	ROCK2
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	1/409	7.793265e-01	7.887728e-01	0	0	6.644540e-01	1.656652e-01	RNF20
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	1/437	8.012427e-01	8.097279e-01	0	0	6.208907e-01	1.375840e-01	ARHGAP36
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	1/481	8.314201e-01	8.389517e-01	0	0	5.627025e-01	1.038862e-01	ATP11B
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	1/485	8.339281e-01	8.389517e-01	0	0	5.579373e-01	1.013260e-01	PHIP
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	1/485	8.339281e-01	8.389517e-01	0	0	5.579373e-01	1.013260e-01	ATP11B
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	1/488	8.357848e-01	8.395553e-01	0	0	5.544148e-01	9.945318e-02	ATP11B
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	1/496	8.406368e-01	8.431612e-01	0	0	5.452301e-01	9.464954e-02	ROCK2
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	1/546	8.679132e-01	8.692144e-01	0	0	4.939348e-01	6.997259e-02	ROCK2
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	1/742	9.370155e-01	9.370155e-01	0	0	3.596116e-01	2.339470e-02	PHIP
